"time","Apan_DNI","Baranquilla_DNI","Belgium_DNI","Canaries_DNI"
"2005-03-19 12:00:00",381.93,857.54,40.05,662.86
"2005-03-19 13:00:00",408.83,847.85,79.79,632.01
"2005-03-19 14:00:00",472.46,81.63,178.21,681.34
"2005-03-19 15:00:00",392.12,75.62,765.86,65.98
"2005-03-19 16:00:00",5.17,645.83,744.39,597.38
"2005-03-19 17:00:00",9.84,433.65,592.51,644.32
"2005-03-19 18:00:00",0,0,269.05,669.93
"2005-03-19 19:00:00",151.68,0,0,350.86
"2005-03-19 20:00:00",0,0,0,0
"2005-03-19 21:00:00",0,0,0,0
"2005-03-19 22:00:00",0,0,0,0
"2005-03-19 23:00:00",0,0,0,0
"2005-03-20 00:00:00",0,0,0,0
"2005-03-20 01:00:00",0,0,0,0
"2005-03-20 02:00:00",0,0,0,0
"2005-03-20 03:00:00",0,0,0,0
"2005-03-20 04:00:00",0,0,0,0
"2005-03-20 05:00:00",0,0,0,0
"2005-03-20 06:00:00",0,0,0,0
"2005-03-20 07:00:00",0,57.56,0,0
"2005-03-20 08:00:00",0,96.67,6.13,0
"2005-03-20 09:00:00",65.24,75.28,2.68,486.56
"2005-03-20 10:00:00",823.64,813.76,0,482.71
"2005-03-20 11:00:00",659.13,84.39,812.33,752.82
"2005-03-20 12:00:00",946.25,852.29,773.14,825.02
"2005-03-20 13:00:00",556.91,842.77,901.04,871.67
"2005-03-20 14:00:00",960.75,811.03,947.94,800.25
"2005-03-20 15:00:00",941.49,751.58,927.54,776.06
"2005-03-20 16:00:00",140.56,643.65,730.44,720.86
"2005-03-20 17:00:00",0,426.52,589.68,632.19
"2005-03-20 18:00:00",0,0,384.13,539.99
"2005-03-20 19:00:00",446.37,0,0,295.47
"2005-03-20 20:00:00",0,0,0,0
"2005-03-20 21:00:00",0,0,0,0
"2005-03-20 22:00:00",0,0,0,0
"2005-03-20 23:00:00",0,0,0,0
"2005-03-21 00:00:00",0,0,0,0
"2005-03-21 01:00:00",0,0,0,0
"2005-03-21 02:00:00",0,0,0,0
"2005-03-21 03:00:00",0,0,0,0
"2005-03-21 04:00:00",0,0,0,0
"2005-03-21 05:00:00",0,0,0,0
"2005-03-21 06:00:00",0,0,0,0
"2005-03-21 07:00:00",0,249.51,0,0
"2005-03-21 08:00:00",0,188.05,17.06,0
"2005-03-21 09:00:00",670.45,32.56,10.54,144.47
"2005-03-21 10:00:00",844.63,25.07,4.01,736.31
"2005-03-21 11:00:00",925.16,15.91,34.23,0
"2005-03-21 12:00:00",965.39,81.35,15.87,794.73
"2005-03-21 13:00:00",980.27,17.34,732.55,889.12
"2005-03-21 14:00:00",977.63,1.42,815.27,755.46
"2005-03-21 15:00:00",95.86,445.41,469.14,94.07
"2005-03-21 16:00:00",92.01,19.32,388.52,535.84
"2005-03-21 17:00:00",850.59,426.48,73.86,878.47
"2005-03-21 18:00:00",721.13,0,20.36,739.61
"2005-03-21 19:00:00",466.68,0,0,460.71
"2005-03-21 20:00:00",0,0,0,0
"2005-03-21 21:00:00",0,0,0,0
"2005-03-21 22:00:00",0,0,0,0
"2005-03-21 23:00:00",0,0,0,0
"2005-03-22 00:00:00",0,0,0,0
"2005-03-22 01:00:00",0,0,0,0
"2005-03-22 02:00:00",0,0,0,0
"2005-03-22 03:00:00",0,0,0,0
"2005-03-22 04:00:00",0,0,0,0
"2005-03-22 05:00:00",0,0,0,0
"2005-03-22 06:00:00",0,0,0,0
"2005-03-22 07:00:00",0,411.19,0,0
"2005-03-22 08:00:00",0,639.88,0,0
"2005-03-22 09:00:00",675.61,753.75,0,51.55
"2005-03-22 10:00:00",84.31,812.37,0,31.41
"2005-03-22 11:00:00",923.94,842.06,0,595.09
"2005-03-22 12:00:00",963.36,850.08,0,858.43
"2005-03-22 13:00:00",976.55,841.13,0,236.83
"2005-03-22 14:00:00",971.13,809.88,0,489.05
"2005-03-22 15:00:00",949.87,749.46,0,890.89
"2005-03-22 16:00:00",909.27,51.58,0,875.74
"2005-03-22 17:00:00",838.98,426.47,0,80.05
"2005-03-22 18:00:00",709.27,0,9.74,740.46
"2005-03-22 19:00:00",446.71,0,0,490.75
"2005-03-22 20:00:00",0,0,0,0
"2005-03-22 21:00:00",0,0,0,0
"2005-03-22 22:00:00",0,0,0,0
"2005-03-22 23:00:00",0,0,0,0
"2005-03-23 00:00:00",0,0,0,0
"2005-03-23 01:00:00",0,0,0,0
"2005-03-23 02:00:00",0,0,0,0
"2005-03-23 03:00:00",0,0,0,0
"2005-03-23 04:00:00",0,0,0,0
"2005-03-23 05:00:00",0,0,0,0
"2005-03-23 06:00:00",0,0,0,0
"2005-03-23 07:00:00",0,415.21,0,0
"2005-03-23 08:00:00",0,105.75,52.69,0
"2005-03-23 09:00:00",659.02,151.44,12.77,23.61
"2005-03-23 10:00:00",826.85,263.84,0,257.84
"2005-03-23 11:00:00",908.96,264.36,0,687.73
"2005-03-23 12:00:00",94.74,331.71,0,893.08
"2005-03-23 13:00:00",964.32,307.58,0,942.33
"2005-03-23 14:00:00",961.53,810.53,19.88,900.53
"2005-03-23 15:00:00",942.35,239.96,11.47,907.69
"2005-03-23 16:00:00",902.38,133.27,0,844.34
"2005-03-23 17:00:00",832.35,193.87,22.53,634.56
"2005-03-23 18:00:00",699.98,0,158.64,601.09
"2005-03-23 19:00:00",432.72,0,0,241.12
"2005-03-23 20:00:00",0,0,0,0
"2005-03-23 21:00:00",0,0,0,0
"2005-03-23 22:00:00",0,0,0,0
"2005-03-23 23:00:00",0,0,0,0
"2005-03-24 00:00:00",0,0,0,0
"2005-03-24 01:00:00",0,0,0,0
"2005-03-24 02:00:00",0,0,0,0
"2005-03-24 03:00:00",0,0,0,0
"2005-03-24 04:00:00",0,0,0,0
"2005-03-24 05:00:00",0,0,0,0
"2005-03-24 06:00:00",0,0,0,0
"2005-03-24 07:00:00",0,0,0,0
"2005-03-24 08:00:00",0,10.52,134.48,0
"2005-03-24 09:00:00",64.28,71.82,74.99,206.99
"2005-03-24 10:00:00",809.01,32.02,817.55,786.16
"2005-03-24 11:00:00",891.39,15.84,896.69,758.82
"2005-03-24 12:00:00",933.91,334.36,792.12,996.99
"2005-03-24 13:00:00",95.22,309.41,778.24,793.93
"2005-03-24 14:00:00",950.98,814.68,693.48,970.13
"2005-03-24 15:00:00",43.95,334.71,672.35,995.11
"2005-03-24 16:00:00",111.31,9.27,763.09,9.1
"2005-03-24 17:00:00",51.92,0,413.63,848.28
"2005-03-24 18:00:00",31.73,0,394.22,230.44
"2005-03-24 19:00:00",22.64,0,0,37.75
"2005-03-24 20:00:00",0,0,0,0
"2005-03-24 21:00:00",0,0,0,0
"2005-03-24 22:00:00",0,0,0,0
"2005-03-24 23:00:00",0,0,0,0
"2005-03-25 00:00:00",0,0,0,0
"2005-03-25 01:00:00",0,0,0,0
"2005-03-25 02:00:00",0,0,0,0
"2005-03-25 03:00:00",0,0,0,0
"2005-03-25 04:00:00",0,0,0,0
"2005-03-25 05:00:00",0,0,0,0
"2005-03-25 06:00:00",0,0,0,0
"2005-03-25 07:00:00",0,16.75,4.06,0
"2005-03-25 08:00:00",0,299.41,575.49,0
"2005-03-25 09:00:00",645.13,265.92,73.39,317.18
"2005-03-25 10:00:00",809.65,377.48,544.13,654.58
"2005-03-25 11:00:00",891.83,285.67,463.21,23.42
"2005-03-25 12:00:00",934.47,319.82,966.73,694.85
"2005-03-25 13:00:00",951.94,848.38,980.14,40.81
"2005-03-25 14:00:00",951.06,367.39,818.39,867.58
"2005-03-25 15:00:00",435.32,241.21,461.81,875.32
"2005-03-25 16:00:00",11.49,448.04,177.31,845.34
"2005-03-25 17:00:00",24.29,430.19,3.63,758.86
"2005-03-25 18:00:00",0,0,0,63.74
"2005-03-25 19:00:00",0,0,0,21.21
"2005-03-25 20:00:00",0,0,0,0
"2005-03-25 21:00:00",0,0,0,0
"2005-03-25 22:00:00",0,0,0,0
"2005-03-25 23:00:00",0,0,0,0
"2005-03-26 00:00:00",0,0,0,0
"2005-03-26 01:00:00",0,0,0,0
"2005-03-26 02:00:00",0,0,0,0
"2005-03-26 03:00:00",0,0,0,0
"2005-03-26 04:00:00",0,0,0,0
"2005-03-26 05:00:00",0,0,0,0
"2005-03-26 06:00:00",0,0,0,0
"2005-03-26 07:00:00",0,422.68,0,0
"2005-03-26 08:00:00",0,650.04,339.66,0
"2005-03-26 09:00:00",659.43,760.38,579.12,359.62
"2005-03-26 10:00:00",826.64,818.34,570.45,707.06
"2005-03-26 11:00:00",910.04,848.37,772.69,491.92
"2005-03-26 12:00:00",951.25,856.32,77.63,86.26
"2005-03-26 13:00:00",968.75,846.72,544.73,859.01
"2005-03-26 14:00:00",968.02,815.03,745.67,868.01
"2005-03-26 15:00:00",949.25,754.12,14.89,909.43
"2005-03-26 16:00:00",907.66,64.31,4.74,82.86
"2005-03-26 17:00:00",835.56,430.31,121.57,773.46
"2005-03-26 18:00:00",699.41,0,0.83,744.29
"2005-03-26 19:00:00",425.52,0,0,276.35
"2005-03-26 20:00:00",0,0,0,0
"2005-03-26 21:00:00",0,0,0,0
"2005-03-26 22:00:00",0,0,0,0
"2005-03-26 23:00:00",0,0,0,0
"2005-03-27 00:00:00",0,0,0,0
"2005-03-27 01:00:00",0,0,0,0
"2005-03-27 03:00:00",0,0,0,0
NA,0,0,0,0
"2005-03-27 04:00:00",0,0,0,0
"2005-03-27 05:00:00",0,0,0,0
"2005-03-27 06:00:00",0,0,0,0
"2005-03-27 07:00:00",0,422.37,54.14,0
"2005-03-27 08:00:00",0,64.69,158.67,0
"2005-03-27 09:00:00",634.91,755.21,36.13,180.68
"2005-03-27 10:00:00",800.22,813.14,176.25,68.58
"2005-03-27 11:00:00",880.59,844.01,1.62,15.27
"2005-03-27 12:00:00",921.88,851.42,116.28,480.13
"2005-03-27 13:00:00",940.94,14.55,0,720.78
"2005-03-27 14:00:00",939.82,808.94,3.21,868.48
"2005-03-27 15:00:00",919.75,747.03,0,859.61
"2005-03-27 16:00:00",879.39,156.44,0,575.44
"2005-03-27 17:00:00",461.38,84.68,3.52,349.53
"2005-03-27 18:00:00",671.05,0,0,557.37
"2005-03-27 19:00:00",400.97,0,0,310.94
"2005-03-27 20:00:00",0,0,0,0
"2005-03-27 21:00:00",0,0,0,0
"2005-03-27 22:00:00",0,0,0,0
"2005-03-27 23:00:00",0,0,0,0
"2005-03-28 00:00:00",0,0,0,0
"2005-03-28 01:00:00",0,0,0,0
"2005-03-28 02:00:00",0,0,0,0
"2005-03-28 03:00:00",0,0,0,0
"2005-03-28 04:00:00",0,0,0,0
"2005-03-28 05:00:00",0,0,0,0
"2005-03-28 06:00:00",0,0,0,0
"2005-03-28 07:00:00",0,426.16,0,0
"2005-03-28 08:00:00",0,51.59,0,0
"2005-03-28 09:00:00",619.73,27.51,0,417.13
"2005-03-28 10:00:00",78.49,10.59,0,369.63
"2005-03-28 11:00:00",866.31,51.43,0,808.06
"2005-03-28 12:00:00",908.82,252.25,0,881.34
"2005-03-28 13:00:00",926.01,836.26,0,910.76
"2005-03-28 14:00:00",92.54,504.98,0,835.88
"2005-03-28 15:00:00",905.95,0,14.64,765.51
"2005-03-28 16:00:00",149.92,0,2.32,600.49
"2005-03-28 17:00:00",534.65,155.31,0,690.51
"2005-03-28 18:00:00",9.67,0,0,570.18
"2005-03-28 19:00:00",5.54,0,0,373.41
"2005-03-28 20:00:00",0,0,0,0
"2005-03-28 21:00:00",0,0,0,0
"2005-03-28 22:00:00",0,0,0,0
"2005-03-28 23:00:00",0,0,0,0
"2005-03-29 00:00:00",0,0,0,0
"2005-03-29 01:00:00",0,0,0,0
"2005-03-29 02:00:00",0,0,0,0
"2005-03-29 03:00:00",0,0,0,0
"2005-03-29 04:00:00",0,0,0,0
"2005-03-29 05:00:00",0,0,0,0
"2005-03-29 06:00:00",0,0,0,0
"2005-03-29 07:00:00",0,433.92,32.51,0
"2005-03-29 08:00:00",0,653.13,38.87,0
"2005-03-29 09:00:00",619.43,76.24,16.87,569.91
"2005-03-29 10:00:00",778.71,821.72,80.79,577.05
"2005-03-29 11:00:00",860.28,850.11,208.46,778.97
"2005-03-29 12:00:00",902.77,857.89,551.65,864.85
"2005-03-29 13:00:00",920.73,847.19,363.55,8.45
"2005-03-29 14:00:00",919.45,814.15,880.64,90.26
"2005-03-29 15:00:00",69.83,752.46,618.79,927.57
"2005-03-29 16:00:00",53.28,643.33,459.53,878.41
"2005-03-29 17:00:00",0,42.73,153.67,820.03
"2005-03-29 18:00:00",0,0,20.96,760.59
"2005-03-29 19:00:00",0,0,0,616.16
"2005-03-29 20:00:00",0,0,0,0
"2005-03-29 21:00:00",0,0,0,0
"2005-03-29 22:00:00",0,0,0,0
"2005-03-29 23:00:00",0,0,0,0
"2005-03-30 00:00:00",0,0,0,0
"2005-03-30 01:00:00",0,0,0,0
"2005-03-30 02:00:00",0,0,0,0
"2005-03-30 03:00:00",0,0,0,0
"2005-03-30 04:00:00",0,0,0,0
"2005-03-30 05:00:00",0,0,0,0
"2005-03-30 06:00:00",0,0,0,0
"2005-03-30 07:00:00",0,433.61,394.97,0
"2005-03-30 08:00:00",0,652.18,574.48,0
"2005-03-30 09:00:00",61.63,758.83,110.96,29.91
"2005-03-30 10:00:00",776.18,816.67,279.91,664.05
"2005-03-30 11:00:00",857.03,846.93,735.29,810.88
"2005-03-30 12:00:00",899.08,855.15,572.59,130.35
"2005-03-30 13:00:00",916.57,843.63,325.58,35.08
"2005-03-30 14:00:00",64.73,812.79,123.99,938.22
"2005-03-30 15:00:00",79.67,751.05,4.14,62.23
"2005-03-30 16:00:00",16.47,641.53,0,163.52
"2005-03-30 17:00:00",4.81,240.25,0,469.75
"2005-03-30 18:00:00",36.09,0,340.77,299.94
"2005-03-30 19:00:00",0,0,0,467.57
"2005-03-30 20:00:00",0,0,0,0
"2005-03-30 21:00:00",0,0,0,0
"2005-03-30 22:00:00",0,0,0,0
"2005-03-30 23:00:00",0,0,0,0
"2005-03-31 00:00:00",0,0,0,0
"2005-03-31 01:00:00",0,0,0,0
"2005-03-31 02:00:00",0,0,0,0
"2005-03-31 03:00:00",0,0,0,0
"2005-03-31 04:00:00",0,0,0,0
"2005-03-31 05:00:00",0,0,0,0
"2005-03-31 06:00:00",0,0,0,0
"2005-03-31 07:00:00",0,59.09,377.28,0
"2005-03-31 08:00:00",0,6.92,623.98,0
"2005-03-31 09:00:00",584.75,74.67,264.65,11.04
"2005-03-31 10:00:00",749.05,810.52,838.58,10.35
"2005-03-31 11:00:00",831.11,838.58,89.82,31.65
"2005-03-31 12:00:00",87.61,14.09,251.95,18.72
"2005-03-31 13:00:00",175.76,833.89,0,189.47
"2005-03-31 14:00:00",273.06,801.12,84.14,836.93
"2005-03-31 15:00:00",873.94,739.92,41.07,6.81
"2005-03-31 16:00:00",170.74,25.13,473.01,300.84
"2005-03-31 17:00:00",366.95,41.36,0,703.96
"2005-03-31 18:00:00",0.12,0,253.09,734.93
"2005-03-31 19:00:00",332.83,0,0,507.67
"2005-03-31 20:00:00",0,0,0,0
"2005-03-31 21:00:00",0,0,0,0
"2005-03-31 22:00:00",0,0,0,0
"2005-03-31 23:00:00",0,0,0,0
"2005-04-01 00:00:00",0,0,0,0
"2005-04-01 01:00:00",0,0,0,0
"2005-04-01 02:00:00",0,0,0,0
"2005-04-01 03:00:00",0,0,0,0
"2005-04-01 04:00:00",0,0,0,0
"2005-04-01 05:00:00",0,0,0,0
"2005-04-01 06:00:00",0,0,0,0
"2005-04-01 07:00:00",0,354.55,312.49,0
"2005-04-01 08:00:00",0,0,544.65,0
"2005-04-01 09:00:00",593.41,11.49,696.06,634.24
"2005-04-01 10:00:00",752.07,114.62,781.83,858.53
"2005-04-01 11:00:00",837.43,784.21,808.33,966.72
"2005-04-01 12:00:00",881.69,794.07,844.61,1029.07
"2005-04-01 13:00:00",8.99,780.99,85.99,1062.13
"2005-04-01 14:00:00",896.84,74.48,780.48,1072.26
"2005-04-01 15:00:00",873.73,261.97,768.23,92.21
"2005-04-01 16:00:00",827.22,301.52,698.24,705.94
"2005-04-01 17:00:00",743.97,229.78,570.99,803.17
"2005-04-01 18:00:00",598.85,0,351.41,642.07
"2005-04-01 19:00:00",31.49,0,0,543.27
"2005-04-01 20:00:00",0,0,0,0
"2005-04-01 21:00:00",0,0,0,0
"2005-04-01 22:00:00",0,0,0,0
"2005-04-01 23:00:00",0,0,0,0
"2005-04-02 00:00:00",0,0,0,0
"2005-04-02 01:00:00",0,0,0,0
"2005-04-02 02:00:00",0,0,0,0
"2005-04-02 03:00:00",0,0,0,0
"2005-04-02 04:00:00",0,0,0,0
"2005-04-02 05:00:00",0,0,0,0
"2005-04-02 06:00:00",0,0,0,0
"2005-04-02 07:00:00",0,358.97,293.79,0
"2005-04-02 08:00:00",0,579.51,508.91,131.93
"2005-04-02 09:00:00",579.56,38.67,67.21,253.48
"2005-04-02 10:00:00",735.92,758.91,755.24,629.56
"2005-04-02 11:00:00",818.51,79.06,811.15,784.08
"2005-04-02 12:00:00",861.25,21.12,830.07,93.45
"2005-04-02 13:00:00",879.34,127.52,845.54,912.96
"2005-04-02 14:00:00",877.68,748.12,781.24,956.06
"2005-04-02 15:00:00",854.84,678.66,383.82,927.55
"2005-04-02 16:00:00",809.69,554.89,505.67,831.04
"2005-04-02 17:00:00",730.08,325.41,343.72,80.69
"2005-04-02 18:00:00",588.04,0,38.69,643.78
"2005-04-02 19:00:00",307.98,0,0,500.23
"2005-04-02 20:00:00",0,0,0,0
"2005-04-02 21:00:00",0,0,0,0
"2005-04-02 22:00:00",0,0,0,0
"2005-04-02 23:00:00",0,0,0,0
"2005-04-03 00:00:00",0,0,0,0
"2005-04-03 01:00:00",0,0,0,0
"2005-04-03 02:00:00",0,0,0,0
"2005-04-03 03:00:00",0,0,0,0
"2005-04-03 04:00:00",0,0,0,0
"2005-04-03 05:00:00",0,0,0,0
"2005-04-03 06:00:00",0,0,0,0
"2005-04-03 07:00:00",0,355.62,194.85,0
"2005-04-03 08:00:00",0,574.98,37.71,156.82
"2005-04-03 09:00:00",568.79,689.94,19.53,327.18
"2005-04-03 10:00:00",726.94,752.96,1.73,632.68
"2005-04-03 11:00:00",809.04,785.55,187.96,769.52
"2005-04-03 12:00:00",853.39,793.92,703.33,758.15
"2005-04-03 13:00:00",871.31,782.42,58.94,559.39
"2005-04-03 14:00:00",868.99,745.73,636.55,424.08
"2005-04-03 15:00:00",848.14,675.95,367.12,781.08
"2005-04-03 16:00:00",803.58,551.21,45.55,800.04
"2005-04-03 17:00:00",722.65,318.53,3.14,612.18
"2005-04-03 18:00:00",579.69,0,25.11,736.82
"2005-04-03 19:00:00",301.13,0,0,523.79
"2005-04-03 20:00:00",0,0,0,0
"2005-04-03 21:00:00",0,0,0,0
"2005-04-03 22:00:00",0,0,0,0
"2005-04-03 23:00:00",0,0,0,0
"2005-04-04 00:00:00",0,0,0,0
"2005-04-04 01:00:00",0,0,0,0
"2005-04-04 02:00:00",0,0,0,0
"2005-04-04 03:00:00",0,0,0,0
"2005-04-04 04:00:00",0,0,0,0
"2005-04-04 05:00:00",0,0,0,0
"2005-04-04 06:00:00",0,0,0,0
"2005-04-04 07:00:00",0,91.92,12.12,0
"2005-04-04 08:00:00",0,576.56,33.96,113.46
"2005-04-04 09:00:00",574.77,691.05,51.46,93.63
"2005-04-04 10:00:00",730.19,754.07,1.72,403.15
"2005-04-04 11:00:00",812.89,784.72,0,486.73
"2005-04-04 12:00:00",855.78,791.39,0,758.85
"2005-04-04 13:00:00",873.81,779.05,41.02,948.26
"2005-04-04 14:00:00",871.77,739.93,233.37,957.23
"2005-04-04 15:00:00",849.19,153.33,67.04,928.41
"2005-04-04 16:00:00",803.82,22.83,208.51,86.43
"2005-04-04 17:00:00",721.64,230.19,455.71,776.35
"2005-04-04 18:00:00",576.16,0,269.05,59.65
"2005-04-04 19:00:00",29.97,0,0,535.49
"2005-04-04 20:00:00",0,0,0,0
"2005-04-04 21:00:00",0,0,0,0
"2005-04-04 22:00:00",0,0,0,0
"2005-04-04 23:00:00",0,0,0,0
"2005-04-05 00:00:00",0,0,0,0
"2005-04-05 01:00:00",0,0,0,0
"2005-04-05 02:00:00",0,0,0,0
"2005-04-05 03:00:00",0,0,0,0
"2005-04-05 04:00:00",0,0,0,0
"2005-04-05 05:00:00",0,0,0,0
"2005-04-05 06:00:00",0,0,0,0
"2005-04-05 07:00:00",0,353.01,52.68,0
"2005-04-05 08:00:00",0,564.17,285.19,197.06
"2005-04-05 09:00:00",572.53,679.41,462.02,379.57
"2005-04-05 10:00:00",726.59,742.43,692.35,212.99
"2005-04-05 11:00:00",808.88,773.52,727.16,2.93
"2005-04-05 12:00:00",851.45,781.88,377.86,294.78
"2005-04-05 13:00:00",866.96,768.46,224.88,5.55
"2005-04-05 14:00:00",863.22,730.71,55.35,73.35
"2005-04-05 15:00:00",840.41,659.44,75.09,83.99
"2005-04-05 16:00:00",794.04,536.15,149.14,0
"2005-04-05 17:00:00",712.71,30.83,459.13,459.95
"2005-04-05 18:00:00",567.91,0,190.78,634.28
"2005-04-05 19:00:00",287.64,0,0,355.77
"2005-04-05 20:00:00",0,0,0,0
"2005-04-05 21:00:00",0,0,0,0
"2005-04-05 22:00:00",0,0,0,0
"2005-04-05 23:00:00",0,0,0,0
"2005-04-06 00:00:00",0,0,0,0
"2005-04-06 01:00:00",0,0,0,0
"2005-04-06 02:00:00",0,0,0,0
"2005-04-06 03:00:00",0,0,0,0
"2005-04-06 04:00:00",0,0,0,0
"2005-04-06 05:00:00",0,0,0,0
"2005-04-06 06:00:00",0,0,0,0
"2005-04-06 07:00:00",0,346.15,2.83,0
"2005-04-06 08:00:00",0,555.92,178.98,113.93
"2005-04-06 09:00:00",564.97,669.29,49.45,10.12
"2005-04-06 10:00:00",721.37,730.87,622.24,92.86
"2005-04-06 11:00:00",803.63,763.42,0,0
"2005-04-06 12:00:00",846.07,771.42,0,428.93
"2005-04-06 13:00:00",864.35,759.99,0,48.78
"2005-04-06 14:00:00",861.96,722.67,0,273.28
"2005-04-06 15:00:00",839.36,2.79,0,844.56
"2005-04-06 16:00:00",793.11,0,0,469.24
"2005-04-06 17:00:00",711.78,0,3.02,137.76
"2005-04-06 18:00:00",56.92,0,0,140.66
"2005-04-06 19:00:00",291.61,0,0,41.79
"2005-04-06 20:00:00",0,0,0,0
"2005-04-06 21:00:00",0,0,0,0
"2005-04-06 22:00:00",0,0,0,0
"2005-04-06 23:00:00",0,0,0,0
"2005-04-07 00:00:00",0,0,0,0
"2005-04-07 01:00:00",0,0,0,0
"2005-04-07 02:00:00",0,0,0,0
"2005-04-07 03:00:00",0,0,0,0
"2005-04-07 04:00:00",0,0,0,0
"2005-04-07 05:00:00",0,0,0,0
"2005-04-07 06:00:00",0,0,0,0
"2005-04-07 07:00:00",0,343.19,422.11,0
"2005-04-07 08:00:00",0,559.68,654.31,174.66
"2005-04-07 09:00:00",576.37,670.57,650.63,0
"2005-04-07 10:00:00",731.57,733.29,486.51,543.29
"2005-04-07 11:00:00",811.54,764.82,317.87,835.37
"2005-04-07 12:00:00",853.09,773.03,45.76,955.45
"2005-04-07 13:00:00",869.06,759.83,5.55,73.89
"2005-04-07 14:00:00",863.84,72.27,39.88,49.15
"2005-04-07 15:00:00",839.45,65.14,0,45.69
"2005-04-07 16:00:00",790.96,528.88,0,80.71
"2005-04-07 17:00:00",709.29,298.07,44.79,25.67
"2005-04-07 18:00:00",561.03,0,0,464.37
"2005-04-07 19:00:00",284.98,0,0,592.42
"2005-04-07 20:00:00",0,0,0,0
"2005-04-07 21:00:00",0,0,0,0
"2005-04-07 22:00:00",0,0,0,0
"2005-04-07 23:00:00",0,0,0,0
"2005-04-08 00:00:00",0,0,0,0
"2005-04-08 01:00:00",0,0,0,0
"2005-04-08 02:00:00",0,0,0,0
"2005-04-08 03:00:00",0,0,0,0
"2005-04-08 04:00:00",0,0,0,0
"2005-04-08 05:00:00",0,0,0,0
"2005-04-08 06:00:00",0,0,0,0
"2005-04-08 07:00:00",0,347.72,10.63,0
"2005-04-08 08:00:00",0,555.55,2.31,203.54
"2005-04-08 09:00:00",23.93,669.07,141.42,535.44
"2005-04-08 10:00:00",712.95,732.28,109.42,819.84
"2005-04-08 11:00:00",797.32,763.13,4.38,932.55
"2005-04-08 12:00:00",842.25,771.67,2.48,1020.96
"2005-04-08 13:00:00",863.44,303.26,73.13,547.62
"2005-04-08 14:00:00",861.64,438.94,302.38,0
"2005-04-08 15:00:00",840.67,0,446.26,175.69
"2005-04-08 16:00:00",793.85,0,93.45,110.26
"2005-04-08 17:00:00",711.59,53.26,678.58,793.54
"2005-04-08 18:00:00",567.09,0,482.83,485.62
"2005-04-08 19:00:00",288.93,0,0,239.87
"2005-04-08 20:00:00",0,0,0,0
"2005-04-08 21:00:00",0,0,0,0
"2005-04-08 22:00:00",0,0,0,0
"2005-04-08 23:00:00",0,0,0,0
"2005-04-09 00:00:00",0,0,0,0
"2005-04-09 01:00:00",0,0,0,0
"2005-04-09 02:00:00",0,0,0,0
"2005-04-09 03:00:00",0,0,0,0
"2005-04-09 04:00:00",0,0,0,0
"2005-04-09 05:00:00",0,0,0,0
"2005-04-09 06:00:00",0,0,0,0
"2005-04-09 07:00:00",0,289.85,392.16,0
"2005-04-09 08:00:00",0,1.97,594.06,145.02
"2005-04-09 09:00:00",580.35,88.74,721.89,175.14
"2005-04-09 10:00:00",735.02,362.77,800.75,106.36
"2005-04-09 11:00:00",8.17,397.35,838.82,18.71
"2005-04-09 12:00:00",861.61,766.34,857.21,0
"2005-04-09 13:00:00",880.66,752.37,764.03,2.19
"2005-04-09 14:00:00",8.78,71.48,747.02,2.67
"2005-04-09 15:00:00",853.94,565.26,796.88,0
"2005-04-09 16:00:00",805.53,79.51,689.94,189.11
"2005-04-09 17:00:00",718.66,294.91,586.07,0
"2005-04-09 18:00:00",570.78,0,450.36,83.07
"2005-04-09 19:00:00",292.84,0,0,40.96
"2005-04-09 20:00:00",0,0,0,0
"2005-04-09 21:00:00",0,0,0,0
"2005-04-09 22:00:00",0,0,0,0
"2005-04-09 23:00:00",0,0,0,0
"2005-04-10 00:00:00",0,0,0,0
"2005-04-10 01:00:00",0,0,0,0
"2005-04-10 02:00:00",0,0,0,0
"2005-04-10 03:00:00",0,0,0,0
"2005-04-10 04:00:00",0,0,0,0
"2005-04-10 05:00:00",0,0,0,0
"2005-04-10 06:00:00",0,0,0,0
"2005-04-10 07:00:00",0,349.42,240.71,0
"2005-04-10 08:00:00",0,137.37,61.59,0
"2005-04-10 09:00:00",410.95,282.52,2.01,80.08
"2005-04-10 10:00:00",166.16,376.15,4.89,21.13
"2005-04-10 11:00:00",429.97,387.72,0,32.94
"2005-04-10 12:00:00",467.16,768.07,201.44,0.12
"2005-04-10 13:00:00",449.45,754.38,56.05,0
"2005-04-10 14:00:00",456.93,716.06,777.39,0
"2005-04-10 15:00:00",48.76,386.75,727.32,5.54
"2005-04-10 16:00:00",522.32,0,627.16,0
"2005-04-10 17:00:00",50.28,0,423.69,0
"2005-04-10 18:00:00",381.42,0,196.41,86.92
"2005-04-10 19:00:00",19.26,0,0,29.59
"2005-04-10 20:00:00",0,0,0,0
"2005-04-10 21:00:00",0,0,0,0
"2005-04-10 22:00:00",0,0,0,0
"2005-04-10 23:00:00",0,0,0,0
"2005-04-11 00:00:00",0,0,0,0
"2005-04-11 01:00:00",0,0,0,0
"2005-04-11 02:00:00",0,0,0,0
"2005-04-11 03:00:00",0,0,0,0
"2005-04-11 04:00:00",0,0,0,0
"2005-04-11 05:00:00",0,0,0,0
"2005-04-11 06:00:00",0,0,0,0
"2005-04-11 07:00:00",0,148.08,0,0
